image_path,person_id,category,reason,blur_score,face_count,action
datasets/raw\actors\ashish_vidyarthi\72c9b29169.jpg,ashish_vidyarthi,actors,no_face,2517.4,0,move
datasets/raw\actors\ashish_vidyarthi\77ff150928.jpg,ashish_vidyarthi,actors,no_face,479.5,0,move
datasets/raw\actors\ashish_vidyarthi\7d4c9b4226.jpg,ashish_vidyarthi,actors,no_face,574.5,0,move
datasets/raw\actors\ashish_vidyarthi\90f3c91550.jpg,ashish_vidyarthi,actors,no_face,1652.4,0,move
datasets/raw\actors\ashish_vidyarthi\9aeed17fe2.jpg,ashish_vidyarthi,actors,no_face,2536.0,0,move
datasets/raw\actors\asrani\0430f8bd9b.jpg,asrani,actors,no_face,431.9,0,move
datasets/raw\actors\asrani\0c7d47ba3d.jpg,asrani,actors,no_face,1687.0,0,move
datasets/raw\actors\asrani\11269a5d13.jpg,asrani,actors,no_face,538.7,0,move
datasets/raw\actors\asrani\1fdd6f67f1.jpg,asrani,actors,no_face,306.1,0,move
datasets/raw\actors\asrani\20c66f1ba4.jpg,asrani,actors,no_face,5922.1,0,move
datasets/raw\actors\asrani\27caec0606.jpg,asrani,actors,no_face,322.0,0,move
datasets/raw\actors\asrani\2f4b5c762c.jpg,asrani,actors,no_face,4199.1,0,move
datasets/raw\actors\asrani\4321865d28.jpg,asrani,actors,no_face,46.7,0,move
datasets/raw\actors\asrani\50ddb48b7a.jpg,asrani,actors,no_face,128.3,0,move
datasets/raw\actors\asrani\58e72d0adc.jpg,asrani,actors,no_face,172.2,0,move
datasets/raw\actors\asrani\71ed93d2f8.jpg,asrani,actors,no_face,1039.4,0,move
datasets/raw\actors\asrani\76bcd098a2.jpg,asrani,actors,no_face,994.1,0,move
datasets/raw\actors\asrani\7c2a6c2d30.jpg,asrani,actors,no_face,1063.1,0,move
datasets/raw\actors\asrani\8adea00439.jpg,asrani,actors,no_face,5895.1,0,move
datasets/raw\actors\asrani\a34f9d7690.jpg,asrani,actors,no_face,2119.4,0,move
datasets/raw\actors\asrani\af974528f8.jpg,asrani,actors,no_face,507.4,0,move
datasets/raw\actors\asrani\b9e2ddf9d3.jpg,asrani,actors,no_face,967.1,0,move
datasets/raw\actors\atul_kulkarni\05f47537d4.jpg,atul_kulkarni,actors,no_face,2819.6,0,move
datasets/raw\actors\atul_kulkarni\07b8c5c8bd.jpg,atul_kulkarni,actors,no_face,133.3,0,move
datasets/raw\actors\atul_kulkarni\0c3e4a69d3.jpg,atul_kulkarni,actors,no_face,190.0,0,move
datasets/raw\actors\atul_kulkarni\1b1b17e8b9.jpg,atul_kulkarni,actors,no_face,189.4,0,move
datasets/raw\actors\atul_kulkarni\229a928e1c.jpg,atul_kulkarni,actors,no_face,241.4,0,move
datasets/raw\actors\atul_kulkarni\2c4ae8c330.jpg,atul_kulkarni,actors,no_face,366.4,0,move
datasets/raw\actors\atul_kulkarni\3a109f7c71.jpg,atul_kulkarni,actors,no_face,315.7,0,move
datasets/raw\actors\atul_kulkarni\426bc929e6.jpg,atul_kulkarni,actors,no_face,584.2,0,move
datasets/raw\actors\atul_kulkarni\4d1695aa7b.jpg,atul_kulkarni,actors,no_face,352.7,0,move
datasets/raw\actors\atul_kulkarni\509d6c8415.jpg,atul_kulkarni,actors,no_face,4800.4,0,move
datasets/raw\actors\atul_kulkarni\53bbb2238f.jpg,atul_kulkarni,actors,no_face,681.6,0,move
datasets/raw\actors\atul_kulkarni\5a8f1250ce.jpg,atul_kulkarni,actors,no_face,272.5,0,move
datasets/raw\actors\atul_kulkarni\64dc8ce16d.jpg,atul_kulkarni,actors,no_face,232.3,0,move
datasets/raw\actors\atul_kulkarni\692f012f8f.jpg,atul_kulkarni,actors,no_face,550.3,0,move
datasets/raw\actors\atul_kulkarni\6e6bbb3d79.jpg,atul_kulkarni,actors,no_face,1830.2,0,move
datasets/raw\actors\atul_kulkarni\73d4395b74.jpg,atul_kulkarni,actors,no_face,670.6,0,move
datasets/raw\actors\atul_kulkarni\83f85abc48.jpg,atul_kulkarni,actors,no_face,91.1,0,move
datasets/raw\actors\atul_kulkarni\8ac9467ecc.jpg,atul_kulkarni,actors,no_face,1641.8,0,move
datasets/raw\actors\atul_kulkarni\905ab7a3ae.jpg,atul_kulkarni,actors,no_face,672.2,0,move
datasets/raw\actors\atul_kulkarni\95ce8f810c.jpg,atul_kulkarni,actors,no_face,167.3,0,move
datasets/raw\actors\ayushmann_khurrana\039cd230f4.jpg,ayushmann_khurrana,actors,no_face,2742.7,0,move
datasets/raw\actors\ayushmann_khurrana\0ab300f847.jpg,ayushmann_khurrana,actors,no_face,140.2,0,move
datasets/raw\actors\ayushmann_khurrana\0e038418b9.jpg,ayushmann_khurrana,actors,no_face,41.0,0,move
datasets/raw\actors\ayushmann_khurrana\1d86d7b445.jpg,ayushmann_khurrana,actors,no_face,1115.3,0,move
datasets/raw\actors\ayushmann_khurrana\22e025bb75.jpg,ayushmann_khurrana,actors,no_face,440.2,0,move
datasets/raw\actors\ayushmann_khurrana\27eefe36b7.jpg,ayushmann_khurrana,actors,no_face,1034.7,0,move
datasets/raw\actors\ayushmann_khurrana\44a9cbb12b.jpg,ayushmann_khurrana,actors,no_face,616.4,0,move
datasets/raw\actors\ayushmann_khurrana\49bfc51794.jpg,ayushmann_khurrana,actors,no_face,112.5,0,move
datasets/raw\actors\ayushmann_khurrana\4cd2b1eb2b.jpg,ayushmann_khurrana,actors,no_face,2127.9,0,move
datasets/raw\actors\ayushmann_khurrana\4f194b201f.jpg,ayushmann_khurrana,actors,no_face,802.7,0,move
datasets/raw\actors\ayushmann_khurrana\52b85b5150.jpg,ayushmann_khurrana,actors,no_face,438.4,0,move
datasets/raw\actors\ayushmann_khurrana\5acb09c99d.jpg,ayushmann_khurrana,actors,no_face,257.5,0,move
datasets/raw\actors\ayushmann_khurrana\6c0efdd543.jpg,ayushmann_khurrana,actors,no_face,707.1,0,move
datasets/raw\actors\ayushmann_khurrana\6d93a0b53c.jpg,ayushmann_khurrana,actors,no_face,562.2,0,move
datasets/raw\actors\ayushmann_khurrana\74ead4fd4d.jpg,ayushmann_khurrana,actors,no_face,1368.1,0,move
datasets/raw\actors\ayushmann_khurrana\75b5e032ef.jpg,ayushmann_khurrana,actors,no_face,118.1,0,move
datasets/raw\actors\ayushmann_khurrana\7aac115f2f.jpg,ayushmann_khurrana,actors,no_face,721.6,0,move
datasets/raw\actors\ayushmann_khurrana\7f99d560d8.jpg,ayushmann_khurrana,actors,no_face,1402.4,0,move
datasets/raw\actors\ayushmann_khurrana\8dfe8a2a6f.jpg,ayushmann_khurrana,actors,no_face,277.9,0,move
datasets/raw\actors\ayushmann_khurrana\9a54c7f991.jpg,ayushmann_khurrana,actors,no_face,70.7,0,move
datasets/raw\actors\boman_irani\03cbfc8f99.jpg,boman_irani,actors,no_face,2513.7,0,move
datasets/raw\actors\boman_irani\05f7211c54.jpg,boman_irani,actors,no_face,798.3,0,move
datasets/raw\actors\boman_irani\0e130a5585.jpg,boman_irani,actors,no_face,866.4,0,move
datasets/raw\actors\boman_irani\1e7084ba32.jpg,boman_irani,actors,no_face,109.1,0,move
datasets/raw\actors\boman_irani\25d2e7411b.jpg,boman_irani,actors,no_face,2230.4,0,move
datasets/raw\actors\boman_irani\2a28a1dc78.jpg,boman_irani,actors,no_face,723.1,0,move
datasets/raw\actors\boman_irani\2df4a274dd.jpg,boman_irani,actors,no_face,1913.6,0,move
datasets/raw\actors\boman_irani\3e15e11814.jpg,boman_irani,actors,no_face,1726.8,0,move
datasets/raw\actors\boman_irani\43bb2b667b.jpg,boman_irani,actors,no_face,251.7,0,move
datasets/raw\actors\boman_irani\4ed12b81a3.jpg,boman_irani,actors,no_face,3051.1,0,move
datasets/raw\actors\boman_irani\52a96102c4.jpg,boman_irani,actors,no_face,40.2,0,move
datasets/raw\actors\boman_irani\59ff3fc758.jpg,boman_irani,actors,no_face,900.8,0,move
datasets/raw\actors\boman_irani\63c443b1bf.jpg,boman_irani,actors,no_face,190.1,0,move
datasets/raw\actors\boman_irani\6d6591edaa.jpg,boman_irani,actors,no_face,175.3,0,move
datasets/raw\actors\boman_irani\7b6f57db92.jpg,boman_irani,actors,no_face,1747.6,0,move
datasets/raw\actors\boman_irani\8f6249c425.jpg,boman_irani,actors,no_face,116.7,0,move
datasets/raw\actors\chunky_panday\0904c7667d.jpg,chunky_panday,actors,no_face,274.7,0,move
datasets/raw\actors\chunky_panday\1aa3600719.jpg,chunky_panday,actors,no_face,107.3,0,move
datasets/raw\actors\chunky_panday\289be286d2.jpg,chunky_panday,actors,no_face,6463.8,0,move
datasets/raw\actors\chunky_panday\39af682ed4.jpg,chunky_panday,actors,no_face,1759.5,0,move
datasets/raw\actors\chunky_panday\4d442775d3.jpg,chunky_panday,actors,no_face,649.5,0,move
datasets/raw\actors\chunky_panday\5113432cf2.jpg,chunky_panday,actors,no_face,1831.9,0,move
datasets/raw\actors\chunky_panday\5c0e7f0668.jpg,chunky_panday,actors,no_face,2497.7,0,move
datasets/raw\actors\chunky_panday\83bc1859ad.jpg,chunky_panday,actors,no_face,138.7,0,move
datasets/raw\actors\chunky_panday\89c296b975.jpg,chunky_panday,actors,no_face,1648.1,0,move
datasets/raw\actors\chunky_panday\a25afb2061.jpg,chunky_panday,actors,no_face,245.7,0,move
datasets/raw\actors\chunky_panday\ba5f46d228.jpg,chunky_panday,actors,no_face,370.9,0,move
datasets/raw\actors\chunky_panday\bcef47e7f0.jpg,chunky_panday,actors,no_face,493.5,0,move
datasets/raw\actors\chunky_panday\d672db9825.jpg,chunky_panday,actors,no_face,487.0,0,move
datasets/raw\actors\chunky_panday\ea3b2ab34a.jpg,chunky_panday,actors,no_face,7664.5,0,move
datasets/raw\actors\chunky_panday\fd863677b9.jpg,chunky_panday,actors,no_face,2753.7,0,move
datasets/raw\actors\danny_denzongpa\0d0c3466dc.jpg,danny_denzongpa,actors,no_face,500.8,0,move
datasets/raw\actors\danny_denzongpa\0fc19cc9d3.jpg,danny_denzongpa,actors,no_face,2363.3,0,move
datasets/raw\actors\danny_denzongpa\135cad8467.jpg,danny_denzongpa,actors,no_face,477.2,0,move
datasets/raw\actors\danny_denzongpa\1f613c0e0b.jpg,danny_denzongpa,actors,no_face,3916.7,0,move
datasets/raw\actors\danny_denzongpa\24b4beeb0a.jpg,danny_denzongpa,actors,no_face,896.2,0,move
datasets/raw\actors\danny_denzongpa\279d991faa.jpg,danny_denzongpa,actors,no_face,226.1,0,move
datasets/raw\actors\danny_denzongpa\2d5ddcde5e.jpg,danny_denzongpa,actors,no_face,260.9,0,move
datasets/raw\actors\danny_denzongpa\37d8123a5b.jpg,danny_denzongpa,actors,no_face,773.3,0,move
datasets/raw\actors\danny_denzongpa\3ea01013ce.jpg,danny_denzongpa,actors,no_face,1236.2,0,move
datasets/raw\actors\danny_denzongpa\48aaa57895.jpg,danny_denzongpa,actors,no_face,534.0,0,move
datasets/raw\actors\danny_denzongpa\5c52c195f4.jpg,danny_denzongpa,actors,no_face,598.7,0,move
datasets/raw\actors\danny_denzongpa\62c1265274.jpg,danny_denzongpa,actors,no_face,379.4,0,move
datasets/raw\actors\danny_denzongpa\68fcc48443.jpg,danny_denzongpa,actors,no_face,891.9,0,move
datasets/raw\actors\danny_denzongpa\7b04c1d97e.jpg,danny_denzongpa,actors,no_face,11314.8,0,move
datasets/raw\actors\danny_denzongpa\97be8fe9a1.jpg,danny_denzongpa,actors,no_face,2394.2,0,move
datasets/raw\actors\danny_denzongpa\9fcd712eba.jpg,danny_denzongpa,actors,no_face,849.3,0,move
datasets/raw\actors\darsheel_safary\005947d275.jpg,darsheel_safary,actors,no_face,2896.5,0,move
datasets/raw\actors\darsheel_safary\0cb2678b04.jpg,darsheel_safary,actors,no_face,320.0,0,move
datasets/raw\actors\darsheel_safary\1b29cf5323.jpg,darsheel_safary,actors,no_face,376.4,0,move
datasets/raw\actors\darsheel_safary\235f3c5e4b.jpg,darsheel_safary,actors,no_face,1119.1,0,move
datasets/raw\actors\darsheel_safary\29d9b78bfb.jpg,darsheel_safary,actors,no_face,4233.0,0,move
datasets/raw\actors\darsheel_safary\2f4cf030fe.jpg,darsheel_safary,actors,no_face,269.8,0,move
datasets/raw\actors\darsheel_safary\364f081153.jpg,darsheel_safary,actors,no_face,242.1,0,move
datasets/raw\actors\darsheel_safary\3b8db44719.jpg,darsheel_safary,actors,no_face,1405.7,0,move
datasets/raw\actors\darsheel_safary\3fa00e9d3b.jpg,darsheel_safary,actors,no_face,302.0,0,move
datasets/raw\actors\darsheel_safary\460cf5ea29.jpg,darsheel_safary,actors,no_face,929.7,0,move
datasets/raw\actors\darsheel_safary\4a797fa08d.jpg,darsheel_safary,actors,no_face,513.4,0,move
datasets/raw\actors\darsheel_safary\4bae620294.jpg,darsheel_safary,actors,no_face,285.0,0,move
datasets/raw\actors\darsheel_safary\5ef63653da.jpg,darsheel_safary,actors,no_face,488.6,0,move
datasets/raw\actors\darsheel_safary\6ca458a22b.jpg,darsheel_safary,actors,no_face,306.9,0,move
datasets/raw\actors\darsheel_safary\761a0e2708.jpg,darsheel_safary,actors,no_face,243.0,0,move
datasets/raw\actors\darsheel_safary\794bedd12d.jpg,darsheel_safary,actors,no_face,1444.8,0,move
datasets/raw\actors\darsheel_safary\871f5b67d3.jpg,darsheel_safary,actors,no_face,2982.9,0,move
datasets/raw\actors\darsheel_safary\8a22b161b3.jpg,darsheel_safary,actors,no_face,831.9,0,move
datasets/raw\actors\darsheel_safary\9fb9f2a17d.jpg,darsheel_safary,actors,no_face,49.8,0,move
datasets/raw\actors\dev_anand\043fcab609.jpg,dev_anand,actors,no_face,152.9,0,move
datasets/raw\actors\dev_anand\069ed2023d.jpg,dev_anand,actors,no_face,297.5,0,move
datasets/raw\actors\dev_anand\0ccbba5adc.jpg,dev_anand,actors,no_face,1674.7,0,move
datasets/raw\actors\dev_anand\186a02fb72.jpg,dev_anand,actors,no_face,307.6,0,move
datasets/raw\actors\dev_anand\1c0655b3bf.jpg,dev_anand,actors,no_face,8355.7,0,move
datasets/raw\actors\dev_anand\26ee4f4ea5.jpg,dev_anand,actors,no_face,460.9,0,move
datasets/raw\actors\dev_anand\2bfe399174.jpg,dev_anand,actors,no_face,550.2,0,move
datasets/raw\actors\dev_anand\36c27ea319.jpg,dev_anand,actors,no_face,1308.4,0,move
datasets/raw\actors\dev_anand\3d167973dc.jpg,dev_anand,actors,no_face,98.3,0,move
datasets/raw\actors\dev_anand\40d81690c0.jpg,dev_anand,actors,no_face,389.0,0,move
datasets/raw\actors\dev_anand\52f461fcc4.jpg,dev_anand,actors,no_face,1174.9,0,move
datasets/raw\actors\dev_anand\6d83099aa9.jpg,dev_anand,actors,no_face,1454.5,0,move
datasets/raw\actors\dev_anand\7f0aac8901.jpg,dev_anand,actors,no_face,3691.6,0,move
datasets/raw\actors\dev_anand\82e0ad66f5.jpg,dev_anand,actors,no_face,1598.0,0,move
datasets/raw\actors\dev_anand\90cf70b097.jpg,dev_anand,actors,no_face,411.3,0,move
datasets/raw\actors\dev_anand\9f9e34dac0.jpg,dev_anand,actors,no_face,7933.7,0,move
datasets/raw\actors\dharmendra\0438e467c8.jpg,dharmendra,actors,no_face,636.0,0,move
datasets/raw\actors\dharmendra\07e71d085f.jpg,dharmendra,actors,no_face,2018.6,0,move
datasets/raw\actors\dharmendra\133c0f7a54.jpg,dharmendra,actors,no_face,4649.9,0,move
datasets/raw\actors\dharmendra\18a5a92cd8.jpg,dharmendra,actors,no_face,958.4,0,move
datasets/raw\actors\dharmendra\292e6bff21.jpg,dharmendra,actors,no_face,597.9,0,move
datasets/raw\actors\dharmendra\398477ec47.jpg,dharmendra,actors,no_face,1989.0,0,move
datasets/raw\actors\dharmendra\4c5ef490d7.jpg,dharmendra,actors,no_face,575.4,0,move
datasets/raw\actors\dharmendra\52c5ad3cef.jpg,dharmendra,actors,no_face,3823.0,0,move
datasets/raw\actors\dharmendra\5bd381b107.jpg,dharmendra,actors,no_face,3446.7,0,move
datasets/raw\actors\dharmendra\647b70a7b3.jpg,dharmendra,actors,no_face,2320.6,0,move
datasets/raw\actors\dharmendra\721a877ab9.jpg,dharmendra,actors,no_face,48.8,0,move
datasets/raw\actors\dharmendra\7730afd7b5.jpg,dharmendra,actors,no_face,3019.5,0,move
datasets/raw\actors\dharmendra\8211cf5687.jpg,dharmendra,actors,no_face,3861.7,0,move
datasets/raw\actors\dharmendra\a3a83738a6.jpg,dharmendra,actors,no_face,257.0,0,move
datasets/raw\actors\dharmendra\a730caccc5.jpg,dharmendra,actors,no_face,1110.6,0,move
datasets/raw\actors\dilip_kumar\04a5985252.jpg,dilip_kumar,actors,no_face,68.3,0,move
datasets/raw\actors\dilip_kumar\0990a329cd.jpg,dilip_kumar,actors,no_face,3999.8,0,move
datasets/raw\actors\dilip_kumar\1acc1e6a8f.jpg,dilip_kumar,actors,no_face,161.1,0,move
datasets/raw\actors\dilip_kumar\24738f71c4.jpg,dilip_kumar,actors,no_face,1378.8,0,move
datasets/raw\actors\dilip_kumar\29c732cc3a.jpg,dilip_kumar,actors,no_face,8586.2,0,move
datasets/raw\actors\dilip_kumar\4864c3a17c.jpg,dilip_kumar,actors,no_face,41.6,0,move
datasets/raw\actors\dilip_kumar\4d1154aae6.jpg,dilip_kumar,actors,no_face,1686.7,0,move
datasets/raw\actors\dilip_kumar\5081a967e4.jpg,dilip_kumar,actors,no_face,8749.2,0,move
datasets/raw\actors\dilip_kumar\5dcd6b8e0f.jpg,dilip_kumar,actors,no_face,468.5,0,move
datasets/raw\actors\dilip_kumar\718fd3540b.jpg,dilip_kumar,actors,no_face,374.4,0,move
datasets/raw\actors\dilip_kumar\7aa12dcaa6.jpg,dilip_kumar,actors,no_face,1536.2,0,move
datasets/raw\actors\dilip_kumar\7ea718cf4d.jpg,dilip_kumar,actors,no_face,407.8,0,move
datasets/raw\actors\dilip_kumar\82bc6c5b6f.jpg,dilip_kumar,actors,no_face,126.7,0,move
datasets/raw\actors\dilip_kumar\88837c06c4.jpg,dilip_kumar,actors,no_face,1168.6,0,move
datasets/raw\actors\dilip_kumar\94b3f61e36.jpg,dilip_kumar,actors,no_face,152.8,0,move
datasets/raw\actors\dilip_kumar\9ba4a4c9be.jpg,dilip_kumar,actors,no_face,1935.2,0,move
datasets/raw\actors\farhan_akhtar\02ec0c6b9a.jpg,farhan_akhtar,actors,no_face,130.2,0,move
datasets/raw\actors\farhan_akhtar\03e19b2895.jpg,farhan_akhtar,actors,no_face,554.5,0,move
datasets/raw\actors\farhan_akhtar\064e58f39a.jpg,farhan_akhtar,actors,no_face,67.1,0,move
datasets/raw\actors\farhan_akhtar\15b6e03e5b.jpg,farhan_akhtar,actors,no_face,43.2,0,move
datasets/raw\actors\farhan_akhtar\1a2f39636e.jpg,farhan_akhtar,actors,no_face,114.7,0,move
datasets/raw\actors\farhan_akhtar\1e569df030.jpg,farhan_akhtar,actors,no_face,1052.6,0,move
datasets/raw\actors\farhan_akhtar\236b4fe645.jpg,farhan_akhtar,actors,no_face,219.3,0,move
datasets/raw\actors\farhan_akhtar\24ca9b826c.jpg,farhan_akhtar,actors,no_face,320.3,0,move
datasets/raw\actors\farhan_akhtar\28d37390b8.jpg,farhan_akhtar,actors,no_face,2161.8,0,move
datasets/raw\actors\farhan_akhtar\2a9e63c3a3.jpg,farhan_akhtar,actors,no_face,2745.7,0,move
datasets/raw\actors\farhan_akhtar\46ae0caaf3.jpg,farhan_akhtar,actors,no_face,474.2,0,move
datasets/raw\actors\farhan_akhtar\49e58c1cfc.jpg,farhan_akhtar,actors,no_face,563.2,0,move
datasets/raw\actors\farhan_akhtar\64b934e50f.jpg,farhan_akhtar,actors,no_face,696.1,0,move
datasets/raw\actors\farhan_akhtar\6babab36bb.jpg,farhan_akhtar,actors,no_face,132.6,0,move
datasets/raw\actors\farhan_akhtar\6d950c119e.jpg,farhan_akhtar,actors,no_face,677.1,0,move
datasets/raw\actors\farhan_akhtar\6df8090de2.jpg,farhan_akhtar,actors,no_face,691.6,0,move
datasets/raw\actors\farhan_akhtar\74d9ca6689.jpg,farhan_akhtar,actors,no_face,455.1,0,move
datasets/raw\actors\farhan_akhtar\7fe5babfb9.jpg,farhan_akhtar,actors,no_face,57.1,0,move
datasets/raw\actors\farhan_akhtar\9de6e5dc44.jpg,farhan_akhtar,actors,no_face,654.2,0,move
datasets/raw\actors\farooq_shaikh\05ef3229c0.jpg,farooq_shaikh,actors,no_face,659.8,0,move
datasets/raw\actors\farooq_shaikh\0b974020c8.jpg,farooq_shaikh,actors,no_face,1259.3,0,move
datasets/raw\actors\farooq_shaikh\100413cfb0.jpg,farooq_shaikh,actors,no_face,659.9,0,move
datasets/raw\actors\farooq_shaikh\22d5b84a5a.jpg,farooq_shaikh,actors,no_face,47.3,0,move
datasets/raw\actors\farooq_shaikh\34239ab109.jpg,farooq_shaikh,actors,no_face,1347.0,0,move
datasets/raw\actors\farooq_shaikh\3be6afe557.jpg,farooq_shaikh,actors,no_face,399.4,0,move
datasets/raw\actors\farooq_shaikh\50c0cf0d0b.jpg,farooq_shaikh,actors,no_face,3427.9,0,move
datasets/raw\actors\farooq_shaikh\63040fbe07.jpg,farooq_shaikh,actors,no_face,249.9,0,move
datasets/raw\actors\farooq_shaikh\728c50e1a7.jpg,farooq_shaikh,actors,no_face,101.0,0,move
datasets/raw\actors\farooq_shaikh\8119aff214.jpg,farooq_shaikh,actors,no_face,2158.7,0,move
datasets/raw\actors\farooq_shaikh\85683af85b.jpg,farooq_shaikh,actors,no_face,89.6,0,move
datasets/raw\actors\farooq_shaikh\8b7124cb07.jpg,farooq_shaikh,actors,no_face,2212.7,0,move
datasets/raw\actors\farooq_shaikh\9e756529ad.jpg,farooq_shaikh,actors,no_face,539.0,0,move
datasets/raw\actors\farooq_shaikh\c4a866d93f.jpg,farooq_shaikh,actors,no_face,145.0,0,move
datasets/raw\actors\girish_karnad\01e17bb36b.jpg,girish_karnad,actors,no_face,244.2,0,move
datasets/raw\actors\girish_karnad\0a6b48ea15.jpg,girish_karnad,actors,no_face,1716.1,0,move
datasets/raw\actors\girish_karnad\11bd3d64e7.jpg,girish_karnad,actors,no_face,1661.9,0,move
datasets/raw\actors\girish_karnad\12ef381174.jpg,girish_karnad,actors,no_face,787.6,0,move
datasets/raw\actors\girish_karnad\1da5c79bdb.jpg,girish_karnad,actors,no_face,777.5,0,move
datasets/raw\actors\girish_karnad\20cfc23235.jpg,girish_karnad,actors,no_face,534.5,0,move
datasets/raw\actors\girish_karnad\24ac46cad3.jpg,girish_karnad,actors,no_face,211.6,0,move
datasets/raw\actors\girish_karnad\2b1963ccfc.jpg,girish_karnad,actors,no_face,126.0,0,move
datasets/raw\actors\girish_karnad\31f80af2c8.jpg,girish_karnad,actors,no_face,124.1,0,move
datasets/raw\actors\girish_karnad\3e978b2ac1.jpg,girish_karnad,actors,no_face,866.1,0,move
datasets/raw\actors\girish_karnad\4aeb1e48e3.jpg,girish_karnad,actors,no_face,664.8,0,move
datasets/raw\actors\girish_karnad\5a2cecd8df.jpg,girish_karnad,actors,no_face,1609.8,0,move
datasets/raw\actors\girish_karnad\6a82b98ac4.jpg,girish_karnad,actors,no_face,244.7,0,move
datasets/raw\actors\girish_karnad\6dd52a9909.jpg,girish_karnad,actors,no_face,470.4,0,move
datasets/raw\actors\girish_karnad\7ae04db769.jpg,girish_karnad,actors,no_face,727.9,0,move
datasets/raw\actors\girish_karnad\87fa527bfa.jpg,girish_karnad,actors,no_face,3289.5,0,move
datasets/raw\actors\girish_karnad\8f1d82eb28.jpg,girish_karnad,actors,no_face,826.5,0,move
datasets/raw\actors\girish_karnad\90a6265777.jpg,girish_karnad,actors,no_face,50.9,0,move
datasets/raw\actors\girish_karnad\9c35ef6578.jpg,girish_karnad,actors,no_face,575.1,0,move
datasets/raw\actors\govinda\055956d330.jpg,govinda,actors,no_face,1486.7,0,move
datasets/raw\actors\govinda\24e6904bd3.jpg,govinda,actors,no_face,1398.1,0,move
datasets/raw\actors\govinda\329792067f.jpg,govinda,actors,no_face,472.5,0,move
datasets/raw\actors\govinda\3b7bed5aba.jpg,govinda,actors,no_face,261.3,0,move
datasets/raw\actors\govinda\49557b89c1.jpg,govinda,actors,no_face,4298.8,0,move
datasets/raw\actors\govinda\577dd80abe.jpg,govinda,actors,no_face,147.5,0,move
datasets/raw\actors\govinda\6cfc1561d7.jpg,govinda,actors,no_face,771.4,0,move
datasets/raw\actors\govinda\82481ea581.jpg,govinda,actors,no_face,62.8,0,move
datasets/raw\actors\govinda\97846041a5.jpg,govinda,actors,no_face,41.1,0,move
datasets/raw\actors\govinda\9d71999299.jpg,govinda,actors,no_face,472.4,0,move
datasets/raw\actors\govinda\ade7aa66e5.jpg,govinda,actors,no_face,275.1,0,move
datasets/raw\actors\govinda\b6af2a516d.jpg,govinda,actors,no_face,133.7,0,move
datasets/raw\actors\gulshan_grover\0e2256dad5.jpg,gulshan_grover,actors,no_face,1286.2,0,move
